GeneID	Symbol	EnsemblID
387486	LINC00320	ENSG00000224924
347694	ECEL1P2	ENSG00000290681
259234	DSCR10	ENSG00000233316
254128	NIFK-AS1	ENSG00000236859
84931	LINC01101	ENSG00000280409
100847010	MIR5581	ENSG00000263675
100422830	MIR3171	ENSG00000264657
100128782	ERCC6L2-AS1	ENSG00000175611
193629	LINC00189	ENSG00000215533
80039	FAM106A	ENSG00000273018
101927547	ANKRD44-IT1	ENSG00000236977
100506713	ALOX12-AS1	ENSG00000215067
100423013	MIR4310	ENSG00000264850
100422932	MIR4328	ENSG00000283622
100422905	MIR4311	ENSG00000263512
100422897	MIR4302	ENSG00000283603
767612	SNORD114-31	ENSG00000200089
574040	SNORA6	ENSG00000206760
286103	ZNF252P-AS1	ENSG00000255559
111082994	LINC02488	ENSG00000249362
100616368	MIR4688	ENSG00000264102
100500882	MIR3667	ENSG00000264139
441543	TTTY6B	ENSG00000131548
425057	TTTY9B	ENSG00000131007
401634	GOLGA2P3Y	ENSG00000291016
391121	OR10J4	ENSG00000249730
102723481	SMASR	ENSG00000259289
100873946	VAV3-AS1	ENSG00000230489
100846978	LINC00506	ENSG00000281392
100500904	MIR3942	ENSG00000265102
100126332	MIR943	ENSG00000284587
728392	LOC728392	ENSG00000286190
692199	SNORD84	ENSG00000265236
26811	SNORD55	ENSG00000264294
106144598	FARSA-AS1	ENSG00000266975
102465139	MIR6133	ENSG00000276137
100500842	MIR3652	ENSG00000284503
100423032	MIR3121	ENSG00000265435
100422879	MIR3124	ENSG00000264500
26864	RNVU1-7	ENSG00000206585
26801	SNORD48	ENSG00000201823
103106903	LINC01276	ENSG00000226917
101927697	LINC02227	ENSG00000276778
101927541	LINC01273	ENSG00000231742
101735302	STAG3L5P	ENSG00000290682
100616482	MIR4685	ENSG00000264610
100616465	MIR4656	ENSG00000264474
100616329	MIR4700	ENSG00000284143
100616324	MIR1245B	ENSG00000283238
100616256	MIR4721	ENSG00000283845
100616249	MIR4768	ENSG00000265465
100616195	MIR4718	ENSG00000264733
100505869	CFAP58-DT	ENSG00000231233
100500857	MIR3939	ENSG00000265828
100313887	MIR2277	ENSG00000284336
732275	LINC00917	ENSG00000168367
677824	SNORA17B	ENSG00000280496
645355	MIR3976HG	ENSG00000261738
594839	SNORA33	ENSG00000200534
400696	LGALS17A	ENSG00000291086
170958	ZNF525	ENSG00000203326
159162	RBMY2FP	ENSG00000290336
26780	SNORA68	ENSG00000207166
103504732	MIR941-5	ENSG00000275842
102466752	MIR6863	ENSG00000283471
102466729	MIR6759	ENSG00000283621
102466268	MIR6511A1	ENSG00000275259
102466205	MIR6887	ENSG00000284065
102466203	MIR6874	ENSG00000283419
102465978	MIR6850	ENSG00000283764
102465907	MIR6862-2	ENSG00000278340
102465684	MIR6511A4	ENSG00000273613
102465683	MIR6511A3	ENSG00000276311
102465526	MIR6872	ENSG00000283848
102465520	MIR6862-1	ENSG00000275429
100507257	MEG9	ENSG00000223403
100288072	SDR42E2	ENSG00000183921
692073	SNORA16A	ENSG00000280498
677846	SNORA80A	ENSG00000200792
677845	SNORA79	ENSG00000221303
677844	SNORA78	ENSG00000273587
677843	SNORA77	ENSG00000221643
254099	LINC01342	ENSG00000223823
81458	OR2T7	ENSG00000227152
26238	LINC01558	ENSG00000146521
100302267	MIR2054	ENSG00000283550
440465	BAIAP2-DT	ENSG00000226137
339674	SMIM45	ENSG00000205704
283089	WDR11-DT	ENSG00000227165
100288380	ULK4P2	ENSG00000290723
677885	SNORA59A	ENSG00000239149
677794	SNORA2B	ENSG00000207313
677793	SNORA2A	ENSG00000206612
400952	LINC01121	ENSG00000205054
388503	C3P1	ENSG00000291164
285045	LINC00486	ENSG00000236854
107985818	LINC01826	ENSG00000232740
107985578	NCF4-AS1	ENSG00000183822
102724623	LINC01414	ENSG00000253554
102466656	MIR6500	ENSG00000275816
101928514	LINC02080	ENSG00000267065
101927688	SEPTIN4-AS1	ENSG00000264672
101927459	LINC01608	ENSG00000253877
101927229	LINC01929	ENSG00000267013
100996492	CTXND1	ENSG00000259417
100616284	MIR4489	ENSG00000265874
100616274	MIR4802	ENSG00000263642
100527978	TLCD4-RWDD3	ENSG00000271092
100507300	ALKBH3-AS1	ENSG00000244926
100302193	MIR1255A	ENSG00000221265
100128788	SRRM2-AS1	ENSG00000205913
100128386	ARHGAP42-AS1	ENSG00000248027
692149	SCARNA14	ENSG00000252712
400680	LINC00664	ENSG00000268658
285505	GASK1B-AS1	ENSG00000248429
285224	DNAJB8-AS1	ENSG00000242049
283860	LINC00304	ENSG00000180422
151121	LINC01854	ENSG00000204460
148709	ACTG1P25	ENSG00000234996
26785	SNORD63	ENSG00000206989
103504730	MIR9500	ENSG00000283639
102466081	MIR5739	ENSG00000276162
101930114	HSD11B1-AS1	ENSG00000227591
101928471	SOX5-AS1	ENSG00000256120
101927599	ZNF529-AS1	ENSG00000233527
100616265	MIR4433A	ENSG00000283222
100529240	ZNF816-ZNF321P	ENSG00000221874
100506356	ARSD-AS1	ENSG00000229851
100422904	MIR3193	ENSG00000264395
100131067	CKMT2-AS1	ENSG00000247572
728746	FAM90A17	ENSG00000285720
440119	FZD10-AS1	ENSG00000250208
399761	BMS1P1	ENSG00000291069
102724265	LINC02953	ENSG00000255980
100616379	MIR4511	ENSG00000264737
100616254	MIR548AH	ENSG00000283682
100507582	BHLHE40-AS1	ENSG00000235831
100500898	MIR3927	ENSG00000263861
100422737	LINC02532	ENSG00000235142
100270804	LCDR	ENSG00000273148
100131176	WDR86-AS1	ENSG00000243836
729978	NPIPB2	ENSG00000234719
727856	DDX11L16	ENSG00000290355
441177	LINC00602	ENSG00000281832
220979	ZNF22-AS1	ENSG00000165511
26819	SNORD32A	ENSG00000201675
106146149	LINC01613	ENSG00000261432
105376569	LINC02751	ENSG00000254946
102723475	LOC102723475	ENSG00000276289
101928443	LINC02753	ENSG00000248844
101927809	COSMOC	ENSG00000260552
100616155	MIR4536-1	ENSG00000283334
100533182	SEC24B-AS1	ENSG00000247950
100506791	LINC01511	ENSG00000250584
100506526	C5orf64-AS1	ENSG00000251575
100506172	LINC01568	ENSG00000258779
100506068	DACT3-AS1	ENSG00000245598
100505658	DIAPH1-AS1	ENSG00000246422
100419780	ZNF722	ENSG00000241149
100132594	PGAM1P5	ENSG00000257150
100132147	LINC01783	ENSG00000233421
100129726	LINC01126	ENSG00000279873
641702	FAM138F	ENSG00000282591
641365	LINC00616	ENSG00000248307
613126	CYP51A1-AS1	ENSG00000188693
440482	ANKRD20A5P	ENSG00000290972
399949	HOATZ	ENSG00000183644
386758	ZNF582-DT	ENSG00000267454
339751	MAP3K20-AS1	ENSG00000238133
339442	LINC01343	ENSG00000237290
284801	MIR663AHG	ENSG00000227195
151484	GCSIR	ENSG00000232520
57653	SUGT1P4-STRA6LP-CCDC180	ENSG00000255036
101927524	LINC02587	ENSG00000229108
100847090	MIR5187	ENSG00000284035
100616471	MIR4798	ENSG00000264658
100616409	MIR4711	ENSG00000266150
100500825	MIR3660	ENSG00000264342
100422875	MIR3192	ENSG00000265137
337882	KRTAP19-1	ENSG00000184351
105369201	GCAWKR	ENSG00000272808
102724699	LINC02043	ENSG00000232233
102466750	MIR6855	ENSG00000276124
102466722	MIR6730	ENSG00000276830
100873924	HLX-AS1	ENSG00000257551
693196	MIR611	ENSG00000284108
693132	MIR549A	ENSG00000208003
554279	LINC00862	ENSG00000203721
414764	HCG23	ENSG00000225914
6063	RNVU1-2A	ENSG00000278099
101927423	PANO1	ENSG00000288675
100616221	MIR4662A	ENSG00000283609
100526664	LY75-CD302	ENSG00000248672
100505761	C10orf95-AS1	ENSG00000269609
100313840	MIR2115	ENSG00000252466
692093	SNORD62B	ENSG00000231587
649137	ZSCAN5C	ENSG00000204532
388719	LINC00272	ENSG00000203729
283197	LINC00301	ENSG00000181995
283165	KIRREL3-AS3	ENSG00000218109
26786	SNORD62A	ENSG00000235284
101928118	RWDD3-DT	ENSG00000226026
100616287	MIR4495	ENSG00000265861
100288778	WASH8P	ENSG00000226210
100287015	MCPH1-DT	ENSG00000246089
100133315	XNDC1N	ENSG00000254469
692063	SNORA32	ENSG00000206799
642345	MIR4500HG	ENSG00000228824
619568	SNORA4	ENSG00000263776
337963	KRTAP23-1	ENSG00000186980
257396	MOCS2-DT	ENSG00000247796
255193	CSNK1G2-AS1	ENSG00000180846
111188157	LYNX1-SLURP2	ENSG00000284505
100847037	MIR5001	ENSG00000284407
100529257	SYNJ2BP-COX16	ENSG00000258644
677838	SNORA61	ENSG00000278274
401508	FAM74A4	ENSG00000274583
387036	GUSBP2	ENSG00000290474
246119	TTTY10	ENSG00000229236
26787	SNORD61	ENSG00000206979
100506697	LINC00327	ENSG00000232977
677797	SNORA7B	ENSG00000207088
574463	MIR519E	ENSG00000207810
400798	C1orf220	ENSG00000213057
105371450	THBS3-AS1	ENSG00000231064
102466757	MIR6884	ENSG00000283721
100847015	MIR5691	ENSG00000264984
100506680	SACS-AS1	ENSG00000229558
100500841	MIR3678	ENSG00000264511
100500814	MIR3616	ENSG00000264901
100422899	MIR3190	ENSG00000265134
100379250	SNORA70E	ENSG00000207221
677813	SNORA30	ENSG00000206755
677805	SNORA18	ENSG00000207145
677804	SNORA17A	ENSG00000274998
94161	SNORD46	ENSG00000200913
83901	KRTAP9-8	ENSG00000187272
26822	SNORD14A	ENSG00000272034
100847067	MIR5089	ENSG00000264999
100422960	MIR3179-1	ENSG00000284305
727915	AGBL1-AS1	ENSG00000260125
440307	TTLL13	ENSG00000213471
94162	SNORD38A	ENSG00000202031
26795	SNORD54	ENSG00000238650
107984345	SMIM38	ENSG00000284713
102724307	CYP17A1-AS1	ENSG00000166272
102723555	SPDYE16	ENSG00000185040
102465480	MIR6800	ENSG00000284114
101340251	SNORD124	ENSG00000238793
100847084	MIR548AP	ENSG00000264406
692109	SNORD69	ENSG00000212452
339568	LINC01734	ENSG00000230324
83598	LRRC2-AS1	ENSG00000268324
102466872	MIR7975	ENSG00000275863
102466657	MIR6505	ENSG00000275770
101928079	SLC44A3-AS1	ENSG00000224081
100616434	MIR4755	ENSG00000264616
100500881	MIR3688-1	ENSG00000264105
729156	GTF2IRD1P1	ENSG00000291206
692157	SNORA16B	ENSG00000201544
146861	SLC35G3	ENSG00000164729
112577518	MUC5B-AS1	ENSG00000255177
107984764	LINC02253	ENSG00000259485
105377959	LNCPOIR	ENSG00000226079
105377256	LINC02835	ENSG00000285711
105376609	MPPED2-AS1	ENSG00000254489
105375624	WWP1-AS1	ENSG00000254231
105372233	BSG-AS1	ENSG00000267751
105371027	PCSK6-AS1	ENSG00000259764
104266963	LINC01264	ENSG00000229630
102723619	ATXN2-AS	ENSG00000258099
102578074	PCAT5	ENSG00000280719
102238594	SPACA6-AS1	ENSG00000269959
101930370	GALNT7-DT	ENSG00000245213
101929951	MACORIS	ENSG00000237797
101929549	GAU1	ENSG00000255474
101928336	LINC03098	ENSG00000230392
101928137	LINC02444	ENSG00000258123
101927884	EVA1A-AS	ENSG00000231172
101927075	FGF10-AS1	ENSG00000248464
100996732	LINC02802	ENSG00000232527
100996286	LINC02273	ENSG00000245954
100874078	EIF1AX-AS1	ENSG00000225037
100750325	RCAN3AS	ENSG00000286061
100507477	LINC02941	ENSG00000236013
100507468	CT66	ENSG00000234215
100506755	MIR497HG	ENSG00000267532
100423040	MIR3166	ENSG00000266581
100124412	FAM138E	ENSG00000248893
728012	MCHR2-AS1	ENSG00000229315
677784	FAM138D	ENSG00000249054
654835	FAM138C	ENSG00000218839
493900	TMEM9B-AS1	ENSG00000254860
399669	ZNF321P	ENSG00000213801
388165	UBE2Q2P1	ENSG00000291027
344065	ZNF892	ENSG00000233757
83656	FAM167A-AS1	ENSG00000184608
109729141	TDRKH-AS1	ENSG00000203288
103695433	LINC01322	ENSG00000244128
100616367	MIR4467	ENSG00000284596
100533106	ZHX1-C8orf76	ENSG00000259305
100506527	LINC01007	ENSG00000233123
100124541	SNORA11D	ENSG00000221475
728643	HNRNPA1P33	ENSG00000213412
653316	FAM153CP	ENSG00000204677
619570	SNORD95	ENSG00000264549
388523	ZNF728	ENSG00000269067
147660	ZNF578	ENSG00000258405
101929295	LNCRNA-IUR	ENSG00000245552
101927616	LINC02375	ENSG00000256362
101927501	PINCR	ENSG00000224294
100874058	COX10-DT	ENSG00000236088
100506469	TMEM147-AS1	ENSG00000236144
100506054	RNASEH1-DT	ENSG00000234171
100302168	MIR1257	ENSG00000284193
100113380	SNORD125	ENSG00000239127
284998	LINC01114	ENSG00000234177
84771	DDX11L2	ENSG00000290825
26797	SNORD52	ENSG00000201754
26080	FAM230C	ENSG00000279516
103504735	MIR548BB	ENSG00000281426
101927498	LINC01361	ENSG00000236268
100996279	LINC00269	ENSG00000215162
100616235	MIR4457	ENSG00000263670
100422849	MIR548T	ENSG00000221296
100169989	DBIL5P2	ENSG00000242412
340811	AKR1C8	ENSG00000264006
202459	OSTCP1	ENSG00000243775
148203	ZNF738	ENSG00000172687
102465803	MIR7706	ENSG00000284160
101929730	LINC01352	ENSG00000238078
101928765	LINC01807	ENSG00000232023
100847054	MIR5588	ENSG00000264614
100847026	MIR5006	ENSG00000284584
100506050	LINC01005	ENSG00000228564
100500903	MIR3913-1	ENSG00000264405
100500872	MIR3911	ENSG00000283874
100500838	MIR3926-2	ENSG00000283523
780854	SNORD3D	ENSG00000281000
400654	LINC01538	ENSG00000266952
388948	LINC01118	ENSG00000222005
348808	NPHP3-AS1	ENSG00000248724
340581	LINC02243	ENSG00000236091
339822	LINC01115	ENSG00000237667
338069	ST7-OT4	ENSG00000214188
283761	LINC00928	ENSG00000259218
283303	MRGPRG-AS1	ENSG00000236301
283008	NUTM2E	ENSG00000228570
254272	TBC1D28	ENSG00000189375
220980	TMEM72-AS1	ENSG00000224812
157693	FAM87A	ENSG00000182366
57234	LINC00869	ENSG00000291158
26789	SNORD59A	ENSG00000207031
26788	SNORD60	ENSG00000206630
102465513	MIR6852	ENSG00000284195
101927502	TLE1-DT	ENSG00000233926
100847086	MIR5699	ENSG00000263511
100616456	MIR4476	ENSG00000265368
100134869	UBE2Q2P2	ENSG00000290945
100130771	EFCAB10	ENSG00000185055
100125556	FAM86JP	ENSG00000291071
728130	NUTM2D	ENSG00000214562
391742	TAF11L2	ENSG00000284373
340591	CA5BP1	ENSG00000290746
285501	LINC01098	ENSG00000231171
148824	GCSAML-AS1	ENSG00000196242
101927921	LINC01478	ENSG00000267337
100847003	MIR5693	ENSG00000266072
100130302	SUPT20HL1	ENSG00000223731
554225	STRCP1	ENSG00000290691
152578	LINC01618	ENSG00000250302
103091865	BRWD1-AS2	ENSG00000255568
100616202	MIR4634	ENSG00000266890
100616139	MIR4741	ENSG00000284331
100500897	MIR3617	ENSG00000266071
100423037	MIR3176	ENSG00000266235
100423001	MIR3145	ENSG00000266555
100422956	MIR3180-2	ENSG00000265373
100422953	MIR3165	ENSG00000263742
100422934	MIR3143	ENSG00000265565
100422866	MIR3115	ENSG00000263793
100422827	MIR3160-1	ENSG00000265014
100422825	MIR3160-2	ENSG00000283497
100422824	MIR3128	ENSG00000265396
100302222	MIR1911	ENSG00000222715
100169758	RNA5S7	ENSG00000202521
100131816	UBE2DNL	ENSG00000229547
100131089	SRP14-DT	ENSG00000248508
441932	OR2W5P	ENSG00000290684
286554	BCORP1	ENSG00000291031
157381	LINC00964	ENSG00000249816
26070	MYRF-AS1	ENSG00000124915
8594	OR5D3P	ENSG00000186886
100616399	MIR4436A	ENSG00000265510
100616272	MIR4422	ENSG00000265822
100616130	MIR4526	ENSG00000263527
100526831	SLX1B-SULT1A4	ENSG00000260280
100500831	MIR3912	ENSG00000264249
100313842	MIR2276	ENSG00000252695
594837	SNORD101	ENSG00000206754
26796	SNORD53	ENSG00000265145
26773	SNORD4A	ENSG00000238578
26772	SNORD4B	ENSG00000238597
102466854	MIR7705	ENSG00000284570
100616352	MIR4642	ENSG00000266619
100616126	MIR4686	ENSG00000265258
100500846	MIR3689A	ENSG00000265872
100132565	GOLGA8F	ENSG00000153684
677770	SCARNA22	ENSG00000249784
574494	MIR521-1	ENSG00000207634
574481	MIR521-2	ENSG00000207549
442388	SDR16C6P	ENSG00000253542
340390	WDR97	ENSG00000179698
284825	LINC01697	ENSG00000232079
284395	VSTM2B-DT	ENSG00000264515
219525	OR5AK4P	ENSG00000283307
105373185	LINC02601	ENSG00000223714
102723166	STAM-DT	ENSG00000260589
102466104	MIR6090	ENSG00000276176
101927740	LINC02202	ENSG00000245812
100847073	MIR5090	ENSG00000284176
100847023	MIR5091	ENSG00000266240
100422911	MIR500B	ENSG00000239057
100302260	MIR2052	ENSG00000283188
100131213	ZNF503-AS2	ENSG00000237149
285965	EPHA1-AS1	ENSG00000229153
219874	OR6T1	ENSG00000181499
109729137	MEF2C-AS2	ENSG00000245864
103625684	RNU6-2	ENSG00000207357
100874261	CCDC200	ENSG00000236383
100500911	MIR3944	ENSG00000265395
100422937	MIR4275	ENSG00000283275
100286844	BCDIN3D-AS1	ENSG00000258057
100033423	SNORD116-11	ENSG00000206609
100033422	SNORD116-10	ENSG00000200661
692091	SNORD23	ENSG00000221803
684959	SNORA25	ENSG00000207112
677882	SNORA59B	ENSG00000239149
677835	SNORA56	ENSG00000206693
677831	SNORA51	ENSG00000271798
677830	SNORA50A	ENSG00000281910
677829	SNORA49	ENSG00000208892
677827	SNORA46	ENSG00000207493
677825	SNORA44	ENSG00000273544
677819	SNORA37	ENSG00000207233
677818	SNORA36B	ENSG00000222370
677817	SNORA36A	ENSG00000206948
677816	SNORA35	ENSG00000208839
677812	SNORA29	ENSG00000206910
677811	SNORA28	ENSG00000272533
677807	SNORA22	ENSG00000206634
677806	SNORA20	ENSG00000207392
677803	SNORA15	ENSG00000207168
677802	SNORA14B	ENSG00000207181
677798	SNORA9	ENSG00000277184
677795	SNORA5B	ENSG00000200656
677792	SNORA1	ENSG00000206834
647107	LINC01192	ENSG00000241369
401264	TRAM2-AS1	ENSG00000225791
286362	OR13C9	ENSG00000136839
152195	NUDT16L2P	ENSG00000246082
65996	CENPBD2P	ENSG00000213753
110599564	EEF1AKMT4	ENSG00000284753
102466252	MIR8069-1	ENSG00000284550
100862680	LINC00507	ENSG00000256193
100506085	LINC02275	ENSG00000248319
100130449	GPC1-AS1	ENSG00000218416
728769	SCAMP1-AS1	ENSG00000245556
595101	SMG1P5	ENSG00000291266
503519	LINC00929	ENSG00000259150
449492	DEFA9P	ENSG00000233238
449491	DEFA8P	ENSG00000223629
442197	OR2I1P	ENSG00000237988
360155	CYCSP52	ENSG00000235700
284958	NT5DC4	ENSG00000144130
283547	LINC00639	ENSG00000259070
121952	METTL21EP	ENSG00000290918
89838	ULK4P1	ENSG00000260128
84850	GLIS3-AS1	ENSG00000237009
84222	TMEM191A	ENSG00000291085
26870	RNU1-2	ENSG00000207005
26828	RNU5F-1	ENSG00000199377
102466866	MIR7853	ENSG00000263572
102465832	MIR7843	ENSG00000273830
101926943	GTF2I-AS1	ENSG00000232729
100996590	LINC01505	ENSG00000234323
100616475	MIR548AD	ENSG00000265301
100616383	MIR4675	ENSG00000265372
100533181	FXYD6-FXYD2	ENSG00000255245
100132612	LINC02312	ENSG00000258869
100129396	FAM106C	ENSG00000288235
677828	SNORA47	ENSG00000238961
645949	LINC01822	ENSG00000229621
642280	ZNF876P	ENSG00000290382
339529	LINC02774	ENSG00000226828
337973	KRTAP19-6	ENSG00000186925
284800	FAM182A	ENSG00000125804
284294	LINC01924	ENSG00000267134
158801	NKAPP1	ENSG00000233382
110806300	FLNC-AS1	ENSG00000242902
109616976	SNORA79B	ENSG00000222489
109616975	SNORA74D	ENSG00000252213
102466247	MIR1273H	ENSG00000274466
102465837	MIR7849	ENSG00000278438
102465833	MIR4433B	ENSG00000264297
101927580	LINC02141	ENSG00000261807
100996521	CTXND2	ENSG00000283324
100506113	UVRAG-DT	ENSG00000255507
100113386	UCKL1-AS1	ENSG00000280213
677849	SNORD1B	ENSG00000199961
440034	PAX6-AS1	ENSG00000281880
389857	CENPVL1	ENSG00000223591
388692	LINC02591	ENSG00000291158
347687	GNG5B	ENSG00000133136
342666	LRRC37A11P	ENSG00000290925
337979	KRTAP22-1	ENSG00000186924
284749	LINC00494	ENSG00000235621
126536	LINC00661	ENSG00000205396
115253422	DUS4L-BCAP29	ENSG00000288558
112543493	SIRLNT	ENSG00000253802
107986818	FAM237B	ENSG00000283267
107986412	SLC1A3-AS1	ENSG00000250155
107986096	MDFIC2	ENSG00000242120
107282092	BOLA2-SMG1P6	ENSG00000261740
106780802	KCNK4-CATSPERZ	ENSG00000257069
106480429	HLA-DQB1-AS1	ENSG00000223534
106144608	LINC00976	ENSG00000229140
105751187	LRP1-AS	ENSG00000259125
105377540	SAP30-DT	ENSG00000272870
105375519	LINC03060	ENSG00000273297
105373615	LINC02572	ENSG00000229536
105371562	LINC02090	ENSG00000230969
105369635	MIR200CHG	ENSG00000257084
104548973	SALRNA2	ENSG00000280515
104548972	SALRNA3	ENSG00000281264
103695431	LINC01048	ENSG00000230390
103695365	LINC01435	ENSG00000229981
103344928	KIAA1614-AS1	ENSG00000232586
102724321	LINC01628	ENSG00000232688
101929076	SKOR1-AS1	ENSG00000245719
101927934	LINC01843	ENSG00000251169
101927523	LINC02620	ENSG00000225768
101927412	LINC01781	ENSG00000234184
101927000	PRKAR1B-AS2	ENSG00000229380
100874364	HOXC-AS2	ENSG00000250133
100874214	TM4SF19-AS1	ENSG00000235897
100874203	COL4A2-AS1	ENSG00000232814
100616464	MIR4778	ENSG00000264525
100616391	MIR4684	ENSG00000265422
100616356	MIR4774	ENSG00000265694
100616271	MIR4637	ENSG00000264792
100616161	MIR4795	ENSG00000264119
100616133	MIR4699	ENSG00000265227
100302257	MIR1539	ENSG00000284239
100128675	HPN-AS1	ENSG00000227392
100128139	LINC01233	ENSG00000269364
645572	FAM90A23	ENSG00000285765
645558	FAM90A22	ENSG00000285687
641311	RPL31P11	ENSG00000213075
441323	FAM90A16	ENSG00000285620
286114	LINC02153	ENSG00000253199
150992	LINC00309	ENSG00000230923
26791	SNORD58A	ENSG00000206602
26790	SNORD58B	ENSG00000271982
26767	RNU105B	ENSG00000201348
26766	RNU105C	ENSG00000199212
102466745	MIR6832	ENSG00000274494
102465500	MIR6833	ENSG00000277264
101927134	LINC01470	ENSG00000249484
101926987	DLGAP4-AS1	ENSG00000232907
100505616	SNHG21	ENSG00000250988
692099	FAM86DP	ENSG00000244026
401081	C3orf85	ENSG00000241224
26810	SNORD41	ENSG00000209702
102466190	MIR6721	ENSG00000284469
101928280	LINC02549	ENSG00000226497
100505685	LINC03074	ENSG00000251249
100422966	MIR4277	ENSG00000263746
100422946	MIR3116-2	ENSG00000283690
100422821	MIR1273C	ENSG00000264814
100133091	LINC03009	ENSG00000290873
677774	SCARNA1	ENSG00000252947
440051	KRTAP5-11	ENSG00000204571
440050	KRTAP5-7	ENSG00000244411
337977	KRTAP21-1	ENSG00000187005
284391	ZNF844	ENSG00000223547
284365	LINC01869	ENSG00000180279
93654	ST7-AS2	ENSG00000226367
102466953	MIR6082	ENSG00000278502
100313779	MIR2117	ENSG00000284344
692075	SNORD6	ENSG00000202314
692072	SNORD5	ENSG00000239195
645332	FAM86C2P	ENSG00000290994
643529	LINC00865	ENSG00000232229
613037	NPIPB13	ENSG00000198064
439915	KRTAP5-5	ENSG00000185940
340073	LINC02900	ENSG00000249647
283796	GOLGA8IP	ENSG00000291004
91149	RAPGEF4-AS1	ENSG00000228016
100847049	MIR4999	ENSG00000265390
100847012	MIR5004	ENSG00000284256
100526760	ABHD14A-ACY1	ENSG00000114786
100500894	MIR3690	ENSG00000265658
100422931	MIR4304	ENSG00000265526
728233	PI4KAP1	ENSG00000290425
338429	SNORD109B	ENSG00000239169
26497	OR10D3	ENSG00000197309
101929064	MAPK10-AS1	ENSG00000250062
101928846	HIPK1-AS1	ENSG00000235527
101926911	VPS33B-DT	ENSG00000214432
100616453	MIR4687	ENSG00000284525
100616395	MIR4789	ENSG00000264974
100500885	MIR3925	ENSG00000263894
100500810	MIR3620	ENSG00000284163
100422940	MIR4305	ENSG00000264171
100132015	TEX13D	ENSG00000282419
724028	MIR658	ENSG00000284197
643623	LINC02523	ENSG00000224506
120824	TRIM51G	ENSG00000220948
79346	OR4C5	ENSG00000176540
711	ERC2-IT1	ENSG00000281708
102466758	MIR6889	ENSG00000274552
102466741	MIR6813	ENSG00000274034
102465493	MIR6821	ENSG00000276753
102465491	MIR6819	ENSG00000278420
102465441	MIR6737	ENSG00000276584
101927889	LINC01153	ENSG00000227143
100616479	MIR4635	ENSG00000263834
100616320	MIR4481	ENSG00000283699
100616311	MIR3973	ENSG00000263389
100616297	MIR3977	ENSG00000283359
100616279	MIR3974	ENSG00000283665
100616259	MIR378I	ENSG00000283829
100616257	MIR3975	ENSG00000283514
100616188	MIR3972	ENSG00000266634
100423020	MIR4258	ENSG00000264349
414224	AGAP12P	ENSG00000290898
414194	CCNYL2	ENSG00000290445
151174	LINC02610	ENSG00000186235
102466658	MIR6510	ENSG00000283796
102465257	MIR6514	ENSG00000274066
102465256	MIR6513	ENSG00000284173
102465248	MIR6501	ENSG00000284448
102465246	MIR6499	ENSG00000276622
101954278	RNU6-8	ENSG00000202337
100616473	MIR4432	ENSG00000266078
100616413	MIR4462	ENSG00000263926
100534592	URGCP-MRPS24	ENSG00000270617
100506012	PPP5D1P	ENSG00000291145
100313829	MIR548O	ENSG00000221510
100289373	UBAC2-AS1	ENSG00000228889
767579	SNORD114-3	ENSG00000201839
401507	FAM74A1	ENSG00000215112
317760	ADAM20P1	ENSG00000290783
150147	UMODL1-AS1	ENSG00000184385
112840933	ZKSCAN7-AS1	ENSG00000236869
107986809	ELN-AS1	ENSG00000232415
107181291	PYDC5	ENSG00000289721
105377182	FAM247C	ENSG00000288811
105372942	FAM247D	ENSG00000288811
104355287	LINC01317	ENSG00000228262
103504729	MIR3179-4	ENSG00000277014
102724814	AP1G2-AS1	ENSG00000258727
101929977	MARCHF6-DT	ENSG00000259802
101929066	ASAH1-AS1	ENSG00000245281
101928661	ADGB-DT	ENSG00000237468
101928484	LINC01363	ENSG00000231605
100874016	SYNPR-AS1	ENSG00000241359
100423006	MIR3179-3	ENSG00000266454
100422886	MIR3179-2	ENSG00000257381
100302141	MIR1913	ENSG00000222958
728039	SSR4P1	ENSG00000235374
677763	SCARNA21	ENSG00000252835
677681	SCARNA20	ENSG00000252577
646000	SLC35G4	ENSG00000236396
645434	LINC01625	ENSG00000238099
644903	GCC2-AS1	ENSG00000214184
400761	LRRC8C-DT	ENSG00000231999
388762	OR2M1P	ENSG00000177233
285692	LINC02112	ENSG00000249781
138240	C9orf57	ENSG00000204669
84278	MFSD14CP	ENSG00000290770
63930	LINC01749	ENSG00000272259
1517	CTSLP2	ENSG00000290874
109729133	LINC02236	ENSG00000251365
102466912	MIR6871	ENSG00000276169
102465490	MIR6816	ENSG00000278278
101928153	ITGA9-AS1	ENSG00000235257
100616292	MIR4690	ENSG00000266041
100616290	MIR4529	ENSG00000264571
100616190	MIR548O2	ENSG00000275453
100379661	GRIK1-AS2	ENSG00000156273
730100	LOC730100	ENSG00000231918
692226	SNORD96B	ENSG00000208883
692225	SNORD94	ENSG00000208772
692223	SNORD97	ENSG00000238622
645027	EVPLL	ENSG00000214860
619571	SNORD96A	ENSG00000272296
285286	LINC00877	ENSG00000241163
26771	SNORD102	ENSG00000207500
115482686	H2AL3	ENSG00000229674
102465801	MIR7703	ENSG00000283856
102465800	MIR7702	ENSG00000274263
102465474	MIR6791	ENSG00000283950
101929199	LINC02261	ENSG00000249699
101927292	LINC02395	ENSG00000257771
100874037	CADM2-AS2	ENSG00000241648
100616414	MIR4761	ENSG00000284031
